"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2023-09-11","14:30:00",4487.08,"94 Sep 13 4450 P STO 4.85 | 94 Sep 13 4530 C STO 3.15 | 94 Sep 15 4450 P BTO 9.55 | 94 Sep 15 4530 C BTO 7.20",-885,4470.7,"2023-09-13","09:45:00",-950,"Exited at Specified Time",5207.6,94,2099826.2,83190,"",451.2,451.2,0.478,0.223,23.49,6.1,12.99,-3.95
"2023-08-28","14:30:00",4418.46,"67 Aug 30 4380 P STO 5.95 | 67 Aug 30 4465 C STO 3.65 | 67 Sep 1 4380 P BTO 12.40 | 67 Sep 1 4465 C BTO 9.55",-1245,4481.24,"2023-08-29","11:36:00",-1240,"Below Delta",-978.2,67,2094618.6,83415,"",321.6,321.6,0.437,0.67,20.32,-7.57,7.63,-13.25
"2023-08-21","14:30:00",4390.12,"49 Aug 23 4345 P STO 6.35 | 49 Aug 23 4440 C STO 3.60 | 49 Aug 25 4345 P BTO 14.85 | 49 Aug 25 4440 C BTO 11.90",-1690,4403.19,"2023-08-23","09:45:00",-1795,"Exited at Specified Time",4674.6,49,2095596.8,82810,"",235.2,235.2,0.372,0.05,10.57,9.84,10.65,-0.3
"2023-08-14","14:30:00",4477.64,"77 Aug 16 4435 P STO 5.85 | 77 Aug 16 4525 C STO 3.05 | 77 Aug 18 4435 P BTO 11.60 | 77 Aug 18 4525 C BTO 8.00",-1080,4444.52,"2023-08-16","09:45:00",-1235,"Exited at Specified Time",11195.8,77,2090922.2,83160,"",369.6,369.6,0.454,0.362,-5.92,19.51,19.44,-0.93
"2023-08-07","14:30:00",4507.66,"58 Aug 9 4470 P STO 5.70 | 58 Aug 9 4550 C STO 2.65 | 58 Aug 11 4470 P BTO 13.10 | 58 Aug 11 4550 C BTO 9.20",-1405,4494.05,"2023-08-09","09:45:00",-1550,"Exited at Specified Time",7853.2,58,2079726.4,81490,"",278.4,278.4,0.374,0.126,13.55,16.08,11.03,-6.76
"2023-07-31","14:30:00",4579.42,"76 Aug 2 4545 P STO 4.25 | 76 Aug 2 4620 C STO 2.60 | 76 Aug 4 4545 P BTO 9.50 | 76 Aug 4 4620 C BTO 8.10",-1085,4543.16,"2023-08-02","09:45:00",-1220,"Exited at Specified Time",9530.4,76,2071873.2,82460,"",364.8,364.8,0.389,0.457,2.59,-5.4,17.05,-4.61
"2023-07-24","14:30:00",4559.37,"89 Jul 26 4515 P STO 5.45 | 89 Jul 26 4610 C STO 3.85 | 89 Jul 28 4515 P BTO 10.20 | 89 Jul 28 4610 C BTO 8.20",-920,4562.68,"2023-07-26","09:45:00",-945,"Exited at Specified Time",1370.6,89,2062342.8,81880,"",427.2,427.2,0.505,0.201,7.05,15.98,10.33,-5.98
"2023-07-17","14:30:00",4523.88,"84 Jul 19 4495 P STO 4.30 | 84 Jul 19 4560 C STO 2.85 | 84 Jul 21 4495 P BTO 8.90 | 84 Jul 21 4560 C BTO 7.90",-975,4571.12,"2023-07-19","09:32:00",-1095,"Below Delta",9273.6,84,2060972.2,81900,"",403.2,403.2,0.426,0.572,3.44,15.02,16.41,-5.13
"2023-07-10","14:30:00",4407.85,"92 Jul 12 4370 P STO 5.45 | 92 Jul 12 4455 C STO 3.60 | 92 Jul 14 4370 P BTO 10.10 | 92 Jul 14 4455 C BTO 7.70",-885,4477.21,"2023-07-12","09:32:00",-885,"Below Delta",-883.2,92,2051698.6,81420,"",441.6,441.6,0.508,0.746,-4.72,13.62,13.56,-2.82
"2023-06-26","14:30:00",4336.93,"90 Jun 28 4305 P STO 4.30 | 90 Jun 28 4380 C STO 2.70 | 90 Jun 30 4305 P BTO 8.50 | 90 Jun 30 4380 C BTO 7.40",-900,4365.2,"2023-06-28","09:45:00",-1100,"Exited at Specified Time",17136,90,2052581.8,81000,"",432,432,0.44,0.221,-3.49,-7.91,32.22,-22.78
"2023-06-12","14:30:00",4319.23,"102 Jun 14 4270 P STO 7.35 | 102 Jun 14 4380 C STO 4.30 | 102 Jun 16 4270 P BTO 11.30 | 102 Jun 16 4380 C BTO 8.00",-775,4373.46,"2023-06-14","09:45:00",-1205,"Exited at Specified Time",42880.8,102,2035445.8,79050,"",489.6,489.6,0.604,0.515,9.46,10.91,57.42,-1.94
"2023-06-05","14:30:00",4282.81,"87 Jun 7 4250 P STO 4.60 | 87 Jun 7 4325 C STO 2.80 | 87 Jun 9 4250 P BTO 9.20 | 87 Jun 9 4325 C BTO 7.20",-910,4298.32,"2023-06-07","09:45:00",-920,"Exited at Specified Time",34.8,87,1992565,79170,"",417.6,417.6,0.451,0.131,0.62,-0.18,2.2,-19.78
"2023-05-22","14:30:00",4202.13,"79 May 24 4160 P STO 5.15 | 79 May 24 4245 C STO 3.35 | 79 May 26 4160 P BTO 10.00 | 79 May 26 4245 C BTO 8.65",-1025,4123.63,"2023-05-24","09:32:00",-625,"Above Delta",-32358.4,79,1992530.2,80975,"",379.2,379.2,0.456,0.857,-1.2,11.35,1.46,-38.05
"2023-05-15","14:30:00",4129.93,"87 May 17 4090 P STO 4.80 | 87 May 17 4170 C STO 2.70 | 87 May 19 4090 P BTO 10.15 | 87 May 19 4170 C BTO 6.50",-925,4126.44,"2023-05-17","09:45:00",-1025,"Exited at Specified Time",7864.8,87,2024888.6,80475,"",417.6,417.6,0.45,0.104,2.57,3.28,20,-2.16
"2023-05-08","14:30:00",4137.98,"83 May 10 4095 P STO 6.80 | 83 May 10 4185 C STO 3.60 | 83 May 12 4095 P BTO 12.40 | 83 May 12 4185 C BTO 7.60",-970,4133.07,"2023-05-10","09:45:00",-1030,"Exited at Specified Time",4183.2,83,2017023.8,80510,"",398.4,398.4,0.52,0.212,0.73,1,15.98,-6.19
"2023-05-01","14:30:00",4176.64,"73 May 3 4130 P STO 6.80 | 73 May 3 4230 C STO 4.40 | 73 May 5 4130 P BTO 12.90 | 73 May 5 4230 C BTO 9.20",-1100,4127.23,"2023-05-03","09:45:00",-1180,"Exited at Specified Time",5139.2,73,2012840.6,80300,"",350.4,350.4,0.507,0.637,-2.69,9.85,10,-24.09
"2023-04-24","14:30:00",4131.74,"62 Apr 26 4095 P STO 5.05 | 62 Apr 26 4170 C STO 3.15 | 62 Apr 28 4095 P BTO 11.80 | 62 Apr 28 4170 C BTO 9.20",-1290,4077.53,"2023-04-26","09:43:00",-1105,"Above Delta",-12065.2,62,2007701.4,79980,"",297.6,297.6,0.39,0.657,-1.45,-0.33,6.2,-14.34
"2023-04-17","14:30:00",4128.52,"81 Apr 19 4095 P STO 4.75 | 81 Apr 19 4170 C STO 2.95 | 81 Apr 21 4095 P BTO 9.80 | 81 Apr 21 4170 C BTO 7.55",-975,4135.5,"2023-04-19","09:45:00",-1245,"Exited at Specified Time",21092.4,81,2019766.6,78975,"",388.8,388.8,0.444,0.104,-0.47,-8.65,30.77,-2.05
"2023-04-10","14:30:00",4100.23,"79 Apr 12 4050 P STO 7.40 | 79 Apr 12 4160 C STO 4.05 | 79 Apr 14 4050 P BTO 12.90 | 79 Apr 14 4160 C BTO 8.40",-995,4124.35,"2023-04-12","09:45:00",-1140,"Exited at Specified Time",10696.6,79,1998674.2,78605,"",379.2,379.2,0.538,0.148,-19.82,15.03,22.61,-2.51
"2023-03-27","14:30:00",3988.78,"53 Mar 29 3935 P STO 7.50 | 53 Mar 29 4045 C STO 3.85 | 53 Mar 31 3935 P BTO 15.95 | 53 Mar 31 4045 C BTO 10.20",-1490,4013.63,"2023-03-29","09:45:00",-1450,"Exited at Specified Time",-2628.8,53,1987977.6,78970,"",254.4,254.4,0.434,0.076,11.94,5.85,4.03,-7.05
"2023-03-20","14:30:00",3945.21,"53 Mar 22 3855 P STO 12.05 | 53 Mar 22 4035 C STO 6.30 | 53 Mar 24 3855 P BTO 20.75 | 53 Mar 24 4035 C BTO 12.40",-1490,3996.95,"2023-03-22","09:45:00",-1420,"Exited at Specified Time",-4218.8,53,1990606.4,78970,"",254.4,254.4,0.554,0.439,0.83,27.74,4.7,-12.42
"2023-03-13","14:30:00",3887.7,"61 Mar 15 3790 P STO 13.25 | 61 Mar 15 3990 C STO 7.90 | 61 Mar 17 3790 P BTO 21.30 | 61 Mar 17 3990 C BTO 12.70",-1295,3875.31,"2023-03-15","09:45:00",-1455,"Exited at Specified Time",9174.4,61,1994825.2,78995,"",292.8,292.8,0.622,0.151,-26.47,52.58,30.5,-14.29
"2023-03-06","14:30:00",4053.55,"55 Mar 8 4000 P STO 8.35 | 55 Mar 8 4120 C STO 4.90 | 55 Mar 10 4000 P BTO 16.00 | 55 Mar 10 4120 C BTO 11.30",-1415,3983.58,"2023-03-08","09:45:00",-1710,"Exited at Specified Time",15697,55,1985650.8,77825,"",264,264,0.485,0.573,9.51,-1.6,27.92,-1.06
"2023-02-27","14:30:00",3992.27,"64 Mar 1 3945 P STO 6.75 | 64 Mar 1 4050 C STO 3.80 | 64 Mar 3 3945 P BTO 13.50 | 64 Mar 3 4050 C BTO 9.10",-1215,3960.45,"2023-03-01","09:45:00",-1390,"Exited at Specified Time",10585.6,64,1969953.8,77760,"",307.2,307.2,0.467,0.33,22.32,-0.09,17.7,-2.47
"2023-02-13","14:30:00",4128.25,"71 Feb 15 4040 P STO 11.90 | 71 Feb 15 4220 C STO 7.30 | 71 Feb 17 4040 P BTO 18.30 | 71 Feb 17 4220 C BTO 11.90",-1110,4118.8,"2023-02-15","09:45:00",-665,"Exited at Specified Time",-32276.6,71,1959368.2,78810,"",340.8,340.8,0.636,0.056,6.16,31.63,1.8,-42.79
"2023-02-06","14:30:00",4115.85,"71 Feb 8 4060 P STO 8.40 | 71 Feb 8 4185 C STO 5.20 | 71 Feb 10 4060 P BTO 14.40 | 71 Feb 10 4185 C BTO 10.20",-1110,4155.04,"2023-02-08","09:45:00",-1365,"Exited at Specified Time",17423.4,71,1991644.8,78810,"",340.8,340.8,0.553,0.217,-16.91,-3.72,23.87,-3.6
"2023-01-30","14:30:00",4027.16,"39 Feb 1 3955 P STO 10.50 | 39 Feb 1 4115 C STO 6.50 | 39 Feb 3 3955 P BTO 21.50 | 39 Feb 3 4115 C BTO 15.30",-1990,4065.16,"2023-02-01","09:45:00",-2350,"Exited at Specified Time",13665.6,39,1974221.4,77610,"",187.2,187.2,0.462,0.273,-21.29,-22.11,18.59,-3.52
"2023-01-23","14:30:00",4019.65,"62 Jan 25 3970 P STO 7.40 | 62 Jan 25 4080 C STO 4.15 | 62 Jan 27 3970 P BTO 14.05 | 62 Jan 27 4080 C BTO 9.85",-1245,3974.18,"2023-01-25","09:45:00",-1360,"Exited at Specified Time",6534.8,62,1960555.8,77190,"",297.6,297.6,0.483,0.464,5.53,41.51,10.04,-11.24
"2023-01-09","14:30:00",3919.66,"21 Jan 11 3870 P STO 7.50 | 21 Jan 11 3980 C STO 4.55 | 21 Jan 13 3870 P BTO 26.00 | 21 Jan 13 3980 C BTO 22.45",-3650,3944.02,"2023-01-11","09:45:00",-4300,"Exited at Specified Time",13448.4,21,1954021,76650,"",100.8,100.8,0.249,0.031,15.74,8.84,18.36,-7.12
"2022-12-19","14:30:00",3803.58,"55 Dec 21 3750 P STO 7.20 | 55 Dec 21 3870 C STO 4.55 | 55 Dec 23 3750 P BTO 14.50 | 55 Dec 23 3870 C BTO 11.10",-1395,3848.16,"2022-12-21","09:45:00",-1510,"Exited at Specified Time",5797,55,1940572.6,76725,"",264,264,0.459,0.212,1.43,-50.21,13.26,-5.73
"2022-12-12","14:30:00",3958.69,"69 Dec 14 3840 P STO 16.85 | 69 Dec 14 4100 C STO 9.65 | 69 Dec 16 3840 P BTO 22.70 | 69 Dec 16 4100 C BTO 14.75",-1105,4028.51,"2022-12-14","09:45:00",-1300,"Exited at Specified Time",12792.6,69,1934775.6,76245,"",331.2,331.2,0.708,0.402,4.91,19.4,20.81,-13.57
"2022-12-05","14:30:00",3990.82,"55 Dec 7 3940 P STO 6.55 | 55 Dec 7 4050 C STO 4.50 | 55 Dec 9 3940 P BTO 13.90 | 55 Dec 9 4050 C BTO 10.70",-1365,3941.91,"2022-12-07","09:45:00",-1720,"Exited at Specified Time",18997,55,1921983,75075,"",264,264,0.449,0.459,-19.68,-61.2,32.6,-2.93
"2022-11-28","14:30:00",3964.66,"44 Nov 30 3905 P STO 7.70 | 44 Nov 30 4030 C STO 4.65 | 44 Dec 2 3905 P BTO 16.70 | 44 Dec 2 4030 C BTO 12.30",-1675,3961.89,"2022-11-30","09:45:00",-2210,"Exited at Specified Time",23117.6,44,1902986,73700,"",211.2,211.2,0.426,0.218,-20.76,-40.7,32.54,-2.99
"2022-11-21","14:30:00",3951.61,"157 Nov 23 3905 P STO 7.00 | 157 Nov 23 4010 C STO 4.70 | 157 Nov 25 3905 P BTO 9.50 | 157 Nov 25 4010 C BTO 6.80",-470,4010.84,"2022-11-23","09:45:00",-675,"Exited at Specified Time",30677.8,157,1879868.4,73790,"",753.6,753.6,0.718,0.668,-9.11,-4.62,45.74,-6.38
"2022-11-14","14:30:00",4005.04,"45 Nov 16 3945 P STO 8.10 | 45 Nov 16 4075 C STO 5.10 | 45 Nov 18 3945 P BTO 16.70 | 45 Nov 18 4075 C BTO 12.60",-1620,3976.23,"2022-11-16","09:45:00",-1870,"Exited at Specified Time",10818,45,1849190.6,72900,"",216,216,0.451,0.222,-14.96,27.07,29.63,-7.1
"2022-11-07","14:30:00",3803.22,"20 Nov 9 3740 P STO 8.40 | 20 Nov 9 3880 C STO 5.90 | 20 Nov 11 3740 P BTO 27.05 | 20 Nov 11 3880 C BTO 22.55",-3540,3799.8,"2022-11-09","09:45:00",-4025,"Exited at Specified Time",9508,20,1838372.6,70800,"",96,96,0.288,0.063,10.16,22.51,16.95,-6.07
"2022-10-31","14:30:00",3879.72,"34 Nov 2 3800 P STO 11.10 | 34 Nov 2 3980 C STO 7.60 | 34 Nov 4 3800 P BTO 22.70 | 34 Nov 4 3980 C BTO 17.20",-2130,3838.48,"2022-11-02","09:45:00",-2505,"Exited at Specified Time",12423.6,34,1828864.6,72420,"",163.2,163.2,0.469,0.368,-19.21,-2.13,19.95,-7.04
"2022-10-24","14:30:00",3790.74,"32 Oct 26 3720 P STO 10.40 | 32 Oct 26 3880 C STO 6.55 | 32 Oct 28 3720 P BTO 22.10 | 32 Oct 28 3880 C BTO 17.40",-2265,3828.82,"2022-10-26","09:45:00",-2125,"Exited at Specified Time",-4787.2,32,1816441,72480,"",153.6,153.6,0.429,0.103,9.26,28.73,8.83,-5.74
"2022-10-17","14:30:00",3677.66,"34 Oct 19 3605 P STO 10.50 | 34 Oct 19 3765 C STO 6.40 | 34 Oct 21 3605 P BTO 21.30 | 34 Oct 21 3765 C BTO 16.30",-2080,3701.96,"2022-10-19","09:45:00",-2380,"Exited at Specified Time",9873.6,34,1821228.2,70720,"",163.2,163.2,0.449,0.1,55.58,39.01,23.08,-1.92
"2022-10-10","14:30:00",3616.97,"20 Oct 12 3550 P STO 9.80 | 20 Oct 12 3700 C STO 6.10 | 20 Oct 14 3550 P BTO 28.55 | 20 Oct 14 3700 C BTO 22.40",-3515,3604.38,"2022-10-12","09:45:00",-4625,"Exited at Specified Time",22008,20,1811354.6,70300,"",96,96,0.312,0.076,7.85,-30.54,31.86,-1.85
"2022-10-03","14:30:00",3688.18,"34 Oct 5 3615 P STO 10.30 | 34 Oct 5 3765 C STO 5.90 | 34 Oct 7 3615 P BTO 21.00 | 34 Oct 7 3765 C BTO 15.80",-2070,3786.23,"2022-10-04","14:57:00",-2055,"Below Delta",-836.4,34,1789346.6,70380,"",163.2,163.2,0.44,0.635,24.16,78.4,6.76,-8.94
"2022-09-26","14:30:00",3652.78,"29 Sep 28 3565 P STO 12.90 | 29 Sep 28 3755 C STO 7.50 | 29 Sep 30 3565 P BTO 26.60 | 29 Sep 30 3755 C BTO 18.20",-2450,3658.28,"2022-09-28","09:45:00",-2725,"Exited at Specified Time",7696.6,29,1790183,71050,"",139.2,139.2,0.455,0.067,-10.51,-29.94,20.2,-17.76
"2022-09-19","14:30:00",3867.43,"42 Sep 21 3780 P STO 11.95 | 42 Sep 21 3970 C STO 7.40 | 42 Sep 23 3780 P BTO 21.35 | 42 Sep 23 3970 C BTO 14.60",-1670,3871.43,"2022-09-21","09:45:00",-2340,"Exited at Specified Time",27736.8,42,1782486.4,70140,"",201.6,201.6,0.538,0.277,-23.42,17.52,40.72,-27.84
"2022-09-12","14:30:00",4100.72,"51 Sep 14 4020 P STO 10.65 | 51 Sep 14 4190 C STO 6.35 | 51 Sep 16 4020 P BTO 17.90 | 51 Sep 16 4190 C BTO 12.75",-1375,3978.14,"2022-09-13","12:01:00",-1255,"Above Delta",-6609.6,51,1754749.6,70125,"",244.8,244.8,0.555,0.806,16.31,17.05,5.09,-16
"2022-08-29","14:30:00",4045.61,"36 Aug 31 3975 P STO 9.40 | 36 Aug 31 4115 C STO 5.60 | 36 Sep 2 3975 P BTO 19.40 | 36 Sep 2 4115 C BTO 14.90",-1940,4009.93,"2022-08-31","09:45:00",-2300,"Exited at Specified Time",12614.4,36,1761359.2,69840,"",172.8,172.8,0.437,0.158,-23.08,11.03,19.07,-9.54
"2022-08-22","14:30:00",4139.2,"31 Aug 24 4080 P STO 8.10 | 31 Aug 24 4205 C STO 5.55 | 31 Aug 26 4080 P BTO 19.85 | 31 Aug 26 4205 C BTO 15.90",-2220,4131.21,"2022-08-24","09:45:00",-2245,"Exited at Specified Time",477.4,31,1748744.8,68820,"",148.8,148.8,0.382,0.03,-33.4,-55.88,8.11,-7.43
"2022-08-15","14:30:00",4294.23,"54 Aug 17 4245 P STO 7.30 | 54 Aug 17 4350 C STO 4.20 | 54 Aug 19 4245 P BTO 14.25 | 54 Aug 19 4350 C BTO 9.90",-1275,4270.43,"2022-08-17","09:45:00",-1605,"Exited at Specified Time",17301.6,54,1748267.4,68850,"",259.2,259.2,0.476,0.225,-10.78,24.86,27.06,0
"2022-08-08","14:30:00",4138.18,"58 Aug 10 4070 P STO 9.10 | 58 Aug 10 4210 C STO 6.00 | 58 Aug 12 4070 P BTO 15.75 | 58 Aug 12 4210 C BTO 11.00",-1175,4192.33,"2022-08-10","09:45:00",-1600,"Exited at Specified Time",24093.2,58,1730965.8,68150,"",278.4,278.4,0.564,0.303,10.74,-17.75,37.02,-5.96
"2022-08-01","14:30:00",4114.31,"43 Aug 3 4050 P STO 8.80 | 43 Aug 3 4180 C STO 5.40 | 43 Aug 5 4050 P BTO 17.20 | 43 Aug 5 4180 C BTO 12.50",-1560,4119.76,"2022-08-03","09:45:00",-1650,"Exited at Specified Time",3457.2,43,1706872.6,67080,"",206.4,206.4,0.478,0.062,-17.91,1.93,11.86,-2.88
"2022-07-25","14:30:00",3953.75,"38 Jul 27 3880 P STO 10.50 | 38 Jul 27 4040 C STO 5.90 | 38 Jul 29 3880 P BTO 21.40 | 38 Jul 29 4040 C BTO 12.60",-1770,3964.36,"2022-07-27","09:45:00",-1975,"Exited at Specified Time",7425.2,38,1703415.4,67260,"",182.4,182.4,0.482,0.161,4.09,-11.97,17.8,-9.32
"2022-07-18","14:30:00",3851.72,"37 Jul 20 3790 P STO 8.30 | 37 Jul 20 3920 C STO 4.80 | 37 Jul 22 3790 P BTO 18.45 | 37 Jul 22 3920 C BTO 12.65",-1810,3936.18,"2022-07-20","09:36:00",-1960,"Below Delta",5194.8,37,1695990.2,66970,"",177.6,177.6,0.421,0.57,20.63,-32.07,12.98,-7.46
"2022-07-11","14:30:00",3865.35,"46 Jul 13 3790 P STO 10.15 | 46 Jul 13 3945 C STO 6.00 | 46 Jul 15 3790 P BTO 17.80 | 46 Jul 15 3945 C BTO 12.50",-1425,3777.96,"2022-07-13","09:45:00",-1890,"Exited at Specified Time",20948.4,46,1690795.4,65550,"",220.8,220.8,0.533,0.591,-18.44,-15.59,40,-3.16
"2022-06-27","14:30:00",3900.35,"35 Jun 29 3830 P STO 10.10 | 35 Jun 29 3985 C STO 6.50 | 35 Jul 1 3830 P BTO 20.25 | 35 Jul 1 3985 C BTO 14.70",-1845,3804.71,"2022-06-29","09:45:00",-2185,"Exited at Specified Time",11564,35,1669847,64575,"",168,168,0.475,0.609,9.02,-20.41,23.58,-2.17
"2022-06-13","14:30:00",3778.45,"32 Jun 15 3670 P STO 15.85 | 32 Jun 15 3910 C STO 9.10 | 32 Jun 17 3670 P BTO 27.25 | 32 Jun 17 3910 C BTO 17.65",-2005,3783.96,"2022-06-15","09:45:00",-2865,"Exited at Specified Time",27212.8,32,1658283,64160,"",153.6,153.6,0.556,0.211,-62.71,-59.7,44.39,-2
"2022-06-06","14:30:00",4121.05,"28 Jun 8 4055 P STO 9.90 | 28 Jun 8 4195 C STO 6.05 | 28 Jun 10 4055 P BTO 22.65 | 28 Jun 10 4195 C BTO 15.70",-2250,4140.45,"2022-06-08","09:45:00",-2305,"Exited at Specified Time",1271.2,28,1631070.2,63000,"",134.4,134.4,0.416,0.089,26.18,-13.67,7.78,-10.89
"2022-05-23","14:30:00",3973.36,"32 May 25 3885 P STO 12.50 | 32 May 25 4070 C STO 7.30 | 32 May 27 3885 P BTO 23.25 | 32 May 27 4070 C BTO 16.25",-1980,3949.73,"2022-05-25","09:45:00",-2310,"Exited at Specified Time",10252.8,32,1629799,63360,"",153.6,153.6,0.501,0.187,18.06,53.94,17.93,-5.05
"2022-05-16","14:30:00",4042.68,"33 May 18 3955 P STO 12.50 | 33 May 18 4135 C STO 6.50 | 33 May 20 3955 P BTO 22.90 | 33 May 20 4135 C BTO 15.00",-1900,4026.01,"2022-05-18","09:45:00",-2175,"Exited at Specified Time",8758.2,33,1619546.2,62700,"",158.4,158.4,0.501,0.099,-10.87,29.66,15.79,-6.84
"2022-05-09","14:30:00",4010.09,"27 May 11 3905 P STO 15.30 | 27 May 11 4140 C STO 9.40 | 27 May 13 3905 P BTO 28.90 | 27 May 13 4140 C BTO 19.30",-2360,4013.65,"2022-05-11","09:45:00",-2480,"Exited at Specified Time",2980.8,27,1610788,63720,"",129.6,129.6,0.512,0.167,-42.07,-71.18,12.92,-9.96
"2022-05-02","14:30:00",4074.87,"27 May 4 3955 P STO 17.50 | 27 May 4 4210 C STO 9.30 | 27 May 6 3955 P BTO 31.25 | 27 May 6 4210 C BTO 18.60",-2315,4179.95,"2022-05-04","09:45:00",-2215,"Exited at Specified Time",-2959.2,27,1607807.2,62505,"",129.6,129.6,0.538,0.46,-1.32,-55.74,0.86,-7.99
"2022-04-25","14:30:00",4267.24,"29 Apr 27 4175 P STO 13.20 | 29 Apr 27 4365 C STO 7.40 | 29 Apr 29 4175 P BTO 25.75 | 29 Apr 29 4365 C BTO 16.50",-2175,4217.4,"2022-04-27","09:45:00",-2670,"Exited at Specified Time",14076.6,29,1610766.4,63075,"",139.2,139.2,0.488,0.242,-16.44,11.9,29.89,-4.6
"2022-04-18","14:30:00",4402.64,"38 Apr 20 4340 P STO 8.50 | 38 Apr 20 4470 C STO 4.75 | 38 Apr 22 4340 P BTO 18.30 | 38 Apr 22 4470 C BTO 11.65",-1680,4487.01,"2022-04-20","09:32:00",-1575,"Below Delta",-4354.8,38,1596689.8,63840,"",182.4,182.4,0.442,0.61,-6.96,17.01,6.25,-10.12
"2022-03-28","14:30:00",4545.51,"40 Mar 30 4490 P STO 7.10 | 40 Mar 30 4600 C STO 4.30 | 40 Apr 1 4490 P BTO 16.60 | 40 Apr 1 4600 C BTO 10.85",-1615,4623.75,"2022-03-29","09:32:00",-1125,"Below Delta",-19984,40,1601044.6,64600,"",192,192,0.415,0.768,-1.97,4.42,0,-29.72
"2022-03-21","14:30:00",4451.77,"37 Mar 23 4380 P STO 10.15 | 37 Mar 23 4525 C STO 5.30 | 37 Mar 25 4380 P BTO 20.20 | 37 Mar 25 4525 C BTO 12.60",-1745,4481.82,"2022-03-23","09:45:00",-1725,"Exited at Specified Time",-1095.2,37,1621028.6,64565,"",177.6,177.6,0.471,0.145,-0.72,-10.63,5.16,-10.6
"2022-03-14","14:30:00",4162.24,"27 Mar 16 4055 P STO 15.05 | 27 Mar 16 4280 C STO 8.20 | 27 Mar 18 4055 P BTO 28.80 | 27 Mar 18 4280 C BTO 18.40",-2405,4306.66,"2022-03-16","09:33:00",-2135,"Below Delta",-7549.2,27,1622123.8,64935,"",129.6,129.6,0.493,0.657,-1.56,-40.51,4.78,-10.81
"2022-03-07","14:30:00",4233.24,"25 Mar 9 4130 P STO 14.40 | 25 Mar 9 4345 C STO 8.15 | 25 Mar 11 4130 P BTO 29.75 | 25 Mar 11 4345 C BTO 18.45",-2575,4249.34,"2022-03-09","09:45:00",-2410,"Exited at Specified Time",-4365,25,1629673,64375,"",120,120,0.468,0.08,-1.86,-93.77,5.24,-10.87
"2022-02-28","14:30:00",4319.65,"33 Mar 2 4200 P STO 16.05 | 33 Mar 2 4430 C STO 8.05 | 33 Mar 4 4200 P BTO 27.20 | 33 Mar 4 4430 C BTO 16.45",-1965,4345.08,"2022-03-02","09:45:00",-2070,"Exited at Specified Time",3148.2,33,1634038,64845,"",158.4,158.4,0.552,0.088,-30.48,-34.52,28.24,-1.27
"2022-02-14","14:30:00",4386.26,"34 Feb 16 4275 P STO 14.60 | 34 Feb 16 4485 C STO 7.70 | 34 Feb 18 4275 P BTO 25.60 | 34 Feb 18 4485 C BTO 15.25",-1865,4449.36,"2022-02-16","09:45:00",-1935,"Exited at Specified Time",2053.6,34,1630889.8,63410,"",163.2,163.2,0.546,0.216,-6.03,-26.35,4.29,-13.94
"2022-02-07","14:30:00",4513.16,"39 Feb 9 4445 P STO 9.40 | 39 Feb 9 4585 C STO 5.30 | 39 Feb 11 4445 P BTO 19.15 | 39 Feb 11 4585 C BTO 11.75",-1630,4573.16,"2022-02-09","09:45:00",-1945,"Exited at Specified Time",11910.6,39,1628836.2,63570,"",187.2,187.2,0.476,0.319,5.22,7.41,21.47,-4.91
"2022-01-31","14:30:00",4497.75,"35 Feb 2 4420 P STO 11.40 | 35 Feb 2 4575 C STO 5.90 | 35 Feb 4 4420 P BTO 22.75 | 35 Feb 4 4575 C BTO 12.80",-1835,4564.89,"2022-02-02","09:45:00",-2115,"Exited at Specified Time",9464,35,1616925.6,64225,"",168,168,0.487,0.322,-0.06,65.96,18.26,-5.72
"2022-01-24","14:30:00",4299.51,"33 Jan 26 4150 P STO 22.00 | 33 Jan 26 4445 C STO 10.75 | 33 Jan 28 4150 P BTO 33.10 | 33 Jan 28 4445 C BTO 18.50",-1895,4406.83,"2022-01-26","09:45:00",-2575,"Exited at Specified Time",22123.2,33,1607461.6,62535,"",158.4,158.4,0.635,0.437,-41.62,-56.81,36.41,-12.14
"2022-01-10","14:30:00",4647.69,"49 Jan 12 4580 P STO 9.25 | 49 Jan 12 4710 C STO 5.20 | 49 Jan 14 4580 P BTO 17.00 | 49 Jan 14 4710 C BTO 10.25",-1290,4738.36,"2022-01-12","09:32:00",-1165,"Below Delta",-6595.4,49,1585338.4,63210,"",235.2,235.2,0.53,0.744,-21.69,-7.65,18.22,-8.91
"2022-01-03","14:30:00",4787.73,"65 Jan 5 4745 P STO 5.30 | 65 Jan 5 4825 C STO 3.40 | 65 Jan 7 4745 P BTO 10.70 | 65 Jan 7 4825 C BTO 7.60",-970,4786.3,"2022-01-05","09:45:00",-1160,"Exited at Specified Time",11726,65,1591933.8,63050,"",312,312,0.475,0.124,11.96,9.59,23.2,-5.15
